gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000196363,-0.18682476475191567,5.140025829172202,-4.069143894980079,7.728042019883355e-5,1.976655401638358e-4,0.513659436629414
ENSG00000167291,-0.4995644039264946,1.1402236600006852,-4.068061855904108,7.760289648259177e-5,1.9846363481760442e-4,1.1323006756514973
ENSG00000261040,-0.928396677366314,-0.7462589633360606,-4.067671589511185,7.771952130138768e-5,1.987351356487019e-4,1.3436554308938202
ENSG00000073792,0.6943674987173303,4.675552792956343,4.067144726327461,7.787723147028298e-5,1.991116078269693e-4,0.5227791665939714
ENSG00000166501,0.2238841771166804,7.832587801492675,4.0670494550952085,7.790578238796798e-5,1.991577968609776e-4,0.4661287969958581
ENSG00000105341,0.18719880566355762,4.921117609312606,4.066253108849614,7.814482310962377e-5,1.9974199571311992e-4,0.5131592885353191
ENSG00000167987,-0.2726931795364438,4.972831368759947,-4.066217723157678,7.815546113875565e-5,1.9974230743669601e-4,0.5171205483229349
ENSG00000234506,0.5051604391019167,4.810166545557653,4.066053729494274,7.820478074968975e-5,1.9984146449073147e-4,0.5100345710357796
ENSG00000273749,0.40885550203324783,4.547798582552304,4.065513812087414,7.836736616811807e-5,2.002299909869834e-4,0.5446803609310216
ENSG00000196381,-1.134612255688623,-1.5217609050882905,-4.065366315964078,7.841183781731258e-5,2.003166708139926e-4,1.3719940430639959
ENSG00000273449,-0.82266372052027,-0.941183396724375,-4.065253626708904,7.844583106866626e-5,2.0037656203849476e-4,1.3343211510814328
ENSG00000215156,1.9162660475653905,-1.6355372000193493,4.064780533084641,7.858869567403254e-5,2.0071449316022243e-4,1.358620638057939
ENSG00000113231,-1.224825454985067,-3.08059145487593,-4.064688112960817,7.861663366397299e-5,2.0075885181681944e-4,1.3554309976863061
ENSG00000250461,0.9222500422004429,-1.4047087150084037,4.064058237234221,7.880729371768077e-5,2.0121867682129703e-4,1.3433056661977325
ENSG00000255142,-0.7640033089341938,-0.29754799375172497,-4.063911955574995,7.885163555509695e-5,2.0130483410396658e-4,1.294037709402903
ENSG00000127989,-0.364201440825914,2.0778110148915934,-4.063845990837469,7.887163900577602e-5,2.0132884172499796e-4,0.9615872372591063
ENSG00000272498,-1.080271497215313,-1.6718234918805492,-4.062748885572879,7.920504177538922e-5,2.0215272285430567e-4,1.3661362965647497
ENSG00000096060,0.5130526853587902,6.262705380215714,4.0622726736103445,7.93501779020656e-5,2.0249593968451352e-4,0.42880547131844793
ENSG00000136718,-0.18355014007796822,5.197336932755801,-4.061893301180911,7.946598178693922e-5,2.0274359659319083e-4,0.48328017942468193
ENSG00000181097,-0.6407618381661944,0.24235755274164406,-4.061884818247524,7.946857305656027e-5,2.0274359659319083e-4,1.2350163790024684
ENSG00000115718,-0.8181063565637465,-0.11905496873900308,-4.061262547208019,7.965887756096118e-5,2.0320181579276079e-4,1.2644174701251645
ENSG00000158764,1.2759167027283613,-2.568101512551492,4.060728740844823,7.982247434237597e-5,2.0359179235384574e-4,1.3621477756850418
ENSG00000151876,-0.6911160795549256,1.5448982114534784,-4.059643680878838,8.015600460092023e-5,2.0441503106738437e-4,1.046114888536236
ENSG00000180447,-1.3003288675410056,-2.7807858346962657,-4.059542122936818,8.018728993253333e-5,2.044673627303716e-4,1.3504189036452745
ENSG00000057657,0.3833457743459565,4.725588689826407,4.05899524940073,8.0355957098368e-5,2.0486993948005394e-4,0.5024486142825886
ENSG00000105122,-0.24442754481084705,8.14695184415162,-4.058950090423201,8.036990020032847e-5,2.0487798743860407e-4,0.44166919326671206
ENSG00000130414,-0.15548748742499452,5.651406929251506,-4.058574046709325,8.048609568884948e-5,2.0514665881830478e-4,0.43979058479858235
ENSG00000207652,-1.063066164308547,-1.9567741292140295,-4.058395039568254,8.054146428164931e-5,2.0526024051598646e-4,1.3547874196091376
ENSG00000103056,-0.8215246714391315,4.402963536249792,-4.056457193856304,8.114319129431586e-5,2.0676600153531467e-4,0.5734772432038637
ENSG00000214113,-0.3149723267703419,3.792472209237272,-4.056227702559264,8.121473507022946e-5,2.069205470052231e-4,0.6306037630482022
ENSG00000134996,0.2882640141469981,6.5499492210331445,4.054626044902419,8.171573082372897e-5,2.0816907071699407e-4,0.40076686499047653
ENSG00000260196,-0.621510931336501,0.14634387336664803,-4.054409704284919,8.178362761328187e-5,2.0831409720888775e-4,1.2159502288021953
ENSG00000137411,-0.25932316782877596,4.919528860124444,-4.053854356028501,8.19581659975803e-5,2.0873067913087156e-4,0.4766839036388193
ENSG00000220563,-0.910119066832412,-1.4107740689164532,-4.053617860337149,8.203260130965686e-5,2.0889224149022955e-4,1.3234932942098796
ENSG00000267892,-1.0233586682850422,-1.6729989991723757,-4.053434775506762,8.209027026703778e-5,2.090110715083265e-4,1.3308865952598081
ENSG00000105401,0.23652377012676062,7.755244396553671,4.053331261825732,8.212289264335832e-5,2.0906610680444283e-4,0.41422777169018765
ENSG00000060069,0.2296711430420295,5.970043294579227,4.051192191907766,8.279979894250986e-5,2.107611070911327e-4,0.395000936430864
ENSG00000144567,0.2543671996375325,7.380690968064184,4.049790867542016,8.324613127833642e-5,2.1186882185457887e-4,0.3939016113969478
ENSG00000267100,-0.25128458667287745,3.9606466802160174,-4.049711718933598,8.327140912479487e-5,2.1190476218064763e-4,0.5748828273849176
ENSG00000179542,0.8785024390849152,0.2419948019691034,4.048973002814711,8.350768802391834e-5,2.1247756548242532e-4,1.151213073192256
ENSG00000185864,-0.9733502239602811,0.27924900567252986,-4.0484191378581835,8.368526190417575e-5,2.1288504804880414e-4,1.1876543283171834
ENSG00000208772,-1.1013055457532093,-2.8037047747376334,-4.048403588430729,8.369025238393285e-5,2.1288504804880414e-4,1.3175691508935792
ENSG00000070915,-1.1043507778847936,-1.3746094013771049,-4.047942470572939,8.383837415222788e-5,2.132186446142079e-4,1.3053833326140252
ENSG00000107779,-0.6708389912910456,0.1286926807895912,-4.0479254435833925,8.384384840599761e-5,2.132186446142079e-4,1.2025902235054815
ENSG00000235194,-0.2925738711311565,4.531274000903062,-4.04656474016474,8.42824258078942e-5,2.143052738681583e-4,0.48887645788733103
ENSG00000114956,0.236815200957591,5.48528478050178,4.046199259300408,8.440059904363791e-5,2.1457702827397385e-4,0.3961805044586706
ENSG00000173588,-0.5925066654787985,0.553335485097719,-4.0459469167338975,8.448228286004521e-5,2.147559529769404e-4,1.1384085192621578
