gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000096063,0.8669842927149931,5.517998707249465,6.511721028981222,1.144261940556825e-9,7.387529333424995e-9,11.337032098351461
ENSG00000233836,-1.8425937042760676,-2.2580784168383237,-6.511649988222102,1.1446805309488195e-9,7.387720694815453e-9,11.181771089391125
ENSG00000073861,-0.7672343627467155,6.132332367255855,-6.506058614760865,1.1781037912508518e-9,7.60085034341667e-9,11.303324053165996
ENSG00000145390,-1.6506261888263376,0.7181436180497319,-6.504418985689855,1.1880858947694114e-9,7.662649740322649e-9,11.699435318096214
ENSG00000185986,-0.9117779927513053,1.3079813743954067,-6.504166111506566,1.1896327955052052e-9,7.670022171699209e-9,11.710753343334412
ENSG00000100099,-0.3609529810500023,4.543186583183574,-6.503525509366015,1.19356041770899e-9,7.690435029550646e-9,11.381615710850607
ENSG00000008018,0.34322777795473947,6.738241422572473,6.5035109251859256,1.193649983902301e-9,7.690435029550646e-9,11.275896994282094
ENSG00000177732,-0.5457267703406687,3.447416271250103,-6.5034517403071375,1.1940135254367094e-9,7.690435029550646e-9,11.503992053803787
ENSG00000259448,0.7527455989969014,2.5238364091423304,6.502981569771563,1.1969054120876568e-9,7.706447931251848e-9,11.571633556181254
ENSG00000170266,0.3250784366340893,5.875095717296257,6.50228954513893,1.2011744137292953e-9,7.730588706837539e-9,11.277042790840223
ENSG00000232956,-0.4246120694519311,4.371472923239404,-6.502241917568609,1.2014687723799315e-9,7.730588706837539e-9,11.388139526556941
ENSG00000148019,-0.7921501425420887,3.541974134229148,-6.4998155617772175,1.2165590574366431e-9,7.825033097511547e-9,11.491272618399181
ENSG00000165264,0.5055603548579937,4.208027495387359,6.49953217487493,1.2183336597126706e-9,7.833794696202596e-9,11.36824053199074
ENSG00000073417,-0.6271563197439747,2.980667123421459,-6.4992638789160875,1.220016110017774e-9,7.841958035085481e-9,11.55080996654786
ENSG00000152219,-0.5451486006656423,3.1411046329322123,-6.499011141221277,1.2216030893119482e-9,7.849502394584284e-9,11.519589367107299
ENSG00000198612,-0.47355035469794826,3.5900079333488786,-6.498522255606371,1.2246786502265302e-9,7.866603409672883e-9,11.459522758736592
ENSG00000196821,0.2819900354634779,7.0770399724408515,6.498149082157795,1.227031401196039e-9,7.879051532899786e-9,11.252418790228935
ENSG00000140612,0.2858034190039085,6.293808861151452,6.497831253804307,1.2290387270008636e-9,7.889273937362082e-9,11.247284603783115
ENSG00000109113,0.6077256842814895,4.312482842445699,6.494823848641284,1.2481935575364145e-9,8.009523118867113e-9,11.326083914334472
ENSG00000132155,0.40856992648597945,8.15986559688619,6.493958594644041,1.2537588074304735e-9,8.04251765901196e-9,11.249418969187852
ENSG00000105926,-0.9057011539704004,0.695188641091965,-6.4937156381602135,1.2553258749942916e-9,8.049851340189592e-9,11.658700485411917
ENSG00000154723,0.3747638551418655,5.085544878055017,6.493628092097407,1.2558910191007419e-9,8.050757346203001e-9,11.265344147538984
ENSG00000233214,1.012380718749824,0.9310197983212111,6.4919825998368665,1.2665600508615845e-9,8.116410798267521e-9,11.649996424624458
ENSG00000168824,-1.3774766991249834,2.954445313760313,-6.491814258740905,1.2676565596581427e-9,8.120697704602618e-9,11.54218785119158
